college_name,possible_intake,source
"461 MM009 Govt. Medical College, Kozhikode M.S. Ophthalmology 5 4",4,2019-course-collegedata.txt
"462 MM009 Govt. Medical College, Kozhikode M.D. Radiodiagnosis 5 4",4,2019-course-collegedata.txt
"463 MM009 Govt. Medical College, Kozhikode M Ch Thoracic Surgery 0 0",0,2019-course-collegedata.txt
"464 MM009 Govt. Medical College, Kozhikode M.S. General Surgery 16 3",3,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode Leoprosy",009,2019-course-collegedata.txt
"466 MM009 Govt. Medical College, Kozhikode M.D. Radiotherapy 2 2",2,2019-course-collegedata.txt
"467 MM009 Govt. Medical College, Kozhikode M.S. Orthopaedics 5 4",4,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode Gynaecology",009,2019-course-collegedata.txt
"469 MM009 Govt. Medical College, Kozhikode MD Anaesthesiology 6 13",13,2019-course-collegedata.txt
"470 MM009 Govt. Medical College, Kozhikode MBBS 250 1",1,2019-course-collegedata.txt
"MM009 Govt. Medical College, Kozhikode and Thoracic Surgery",009,2019-course-collegedata.txt
"Govt. T.D Medical College,",,2019-course-collegedata.txt
"Govt. T.D Medical College, M.D. Community",,2019-course-collegedata.txt
"Govt. T.D Medical College, M Ch Genito Urinary",,2019-course-collegedata.txt
"Govt. T.D Medical College, M.S. Obstetrics and",,2019-course-collegedata.txt
"Govt. T.D Medical College, Diploma in",,2019-course-collegedata.txt
"Govt. T.D Medical College, Diploma in Obsterics",,2019-course-collegedata.txt
"Govt. T.D Medical College, Diploma in Oto-Rhino",,2019-course-collegedata.txt
"Govt. T.D Medical College, Diploma in Child Health",,2019-course-collegedata.txt
"Govt. T.D Medical College, M.S. Oto-",,2019-course-collegedata.txt
"Govt. T.D Medical College, Haematology and Blood",,2019-course-collegedata.txt
"Govt. T.D Medical College, Venerology and",,2019-course-collegedata.txt
Jubilee Mission Medical College &,,2019-course-collegedata.txt
"MM011 Research Institute, Thrissur M.D. General Medicine",011,2019-course-collegedata.txt
"MM011 Research Institute, Thrissur DM Neurology",011,2019-course-collegedata.txt
"MM011 Research Institute, Thrissur DM Cardiology",011,2019-course-collegedata.txt
Jubilee Mission Medical College & M.D. Emergency,,2019-course-collegedata.txt
"MM011 Research Institute, Thrissur Medicine",011,2019-course-collegedata.txt
Jubilee Mission Medical College & Haematology and Blood,,2019-course-collegedata.txt
"MM011 Research Institute, Thrissur Transfusion",011,2019-course-collegedata.txt
"MM011 Research Institute, Thrissur M.D. Paediatrics",011,2019-course-collegedata.txt
"MM011 Research Institute, Thrissur MD Anaesthesiology",011,2019-course-collegedata.txt
"MM011 Research Institute, Thrissur MD Physiology",011,2019-course-collegedata.txt
Jubilee Mission Medical College & M.S. Obstetrics and,,2019-course-collegedata.txt
"MM011 Research Institute, Thrissur Gynaecology",011,2019-course-collegedata.txt
"MM011 Research Institute, Thrissur M.S. Orthopaedics",011,2019-course-collegedata.txt
"MM011 Research Institute, Thrissur M.S. Ophthalmology",011,2019-course-collegedata.txt
"MM011 Research Institute, Thrissur M.S. General Surgery",011,2019-course-collegedata.txt
Jubilee Mission Medical College & M.S. Oto-,,2019-course-collegedata.txt
"MM011 Research Institute, Thrissur Rhinolaryngology",011,2019-course-collegedata.txt
"MM011 Research Institute, Thrissur M.D. Radiodiagnosis",011,2019-course-collegedata.txt
"MM011 Research Institute, Thrissur M.D. Psychiatry",011,2019-course-collegedata.txt
"MM011 Research Institute, Thrissur M.D. Pathology",011,2019-course-collegedata.txt
"MM011 Research Institute, Thrissur M.D. Microbiology",011,2019-course-collegedata.txt
"MM011 Research Institute, Thrissur MBBS",011,2019-course-collegedata.txt
"520 MM012 Kannur Medical College, Kannur M.D. Pathology 2 0",0,2019-course-collegedata.txt
"521 MM012 Kannur Medical College, Kannur MD Anatomy 2 0",0,2019-course-collegedata.txt
"522 MM012 Kannur Medical College, Kannur M.D. Biochemistry 1 0",0,2019-course-collegedata.txt
"MM012 Kannur Medical College, Kannur Medicine",012,2019-course-collegedata.txt
"MM012 Kannur Medical College, Kannur Leoprosy",012,2019-course-collegedata.txt
"525 MM012 Kannur Medical College, Kannur M.D. Microbiology 2 0",0,2019-course-collegedata.txt
"526 MM012 Kannur Medical College, Kannur M.D. Pharmacology 2 0",0,2019-course-collegedata.txt
"527 MM012 Kannur Medical College, Kannur M.D. Psychiatry 2 0",0,2019-course-collegedata.txt
"528 MM012 Kannur Medical College, Kannur M.D. Radiodiagnosis 2 0",0,2019-course-collegedata.txt
"529 MM012 Kannur Medical College, Kannur M.S. Ophthalmology 2 0",0,2019-course-collegedata.txt
"530 MM012 Kannur Medical College, Kannur MD Physiology 2 0",0,2019-course-collegedata.txt
"531 MM012 Kannur Medical College, Kannur MBBS 150 0",0,2019-course-collegedata.txt
"532 MM013 Karuna medical College, Palakkad MBBS 100 0",0,2019-course-collegedata.txt
"533 MM013 Karuna medical College, Palakkad M.D. Pharmacology 0 0",0,2019-course-collegedata.txt
"534 MM013 Karuna medical College, Palakkad M.D. Pathology 0 0",0,2019-course-collegedata.txt
"535 MM014 KMCT Medical College, Kozhikkode MBBS 100 50",50,2019-course-collegedata.txt
"536 MM014 KMCT Medical College, Kozhikkode M.S. Orthopaedics 1 0",0,2019-course-collegedata.txt
"537 MM014 KMCT Medical College, Kozhikkode M.D. Pharmacology 2 0",0,2019-course-collegedata.txt
Malabar Medical College Hospital &,,2019-course-collegedata.txt
"MM016 Medical College, Kolencherry (DCH)",016,2019-course-collegedata.txt
"MM016 Medical College, Kolencherry Anaesthesiology (D.A.)",016,2019-course-collegedata.txt
"MM016 Medical College, Kolencherry M.D. Psychiatry",016,2019-course-collegedata.txt
"MM016 Medical College, Kolencherry DM neonatology",016,2019-course-collegedata.txt
"MM016 Medical College, Kolencherry Gynaecology",016,2019-course-collegedata.txt
"MM016 Medical College, Kolencherry M.D. Radiodiagnosis",016,2019-course-collegedata.txt
"MM016 Medical College, Kolencherry M.S. General Surgery",016,2019-course-collegedata.txt
"MM016 Medical College, Kolencherry M.D. General Medicine",016,2019-course-collegedata.txt
"MM016 Medical College, Kolencherry and Gynaecology (DGO)",016,2019-course-collegedata.txt
"MM016 Medical College, Kolencherry Medicine (DPM)",016,2019-course-collegedata.txt
"MM016 Medical College, Kolencherry MBBS",016,2019-course-collegedata.txt
"MM016 Medical College, Kolencherry MD Anaesthesiology",016,2019-course-collegedata.txt
"MM016 Medical College, Kolencherry M.D. Paediatrics",016,2019-course-collegedata.txt
"MM017 MES Medical College, Malappuram Leoprosy",017,2019-course-collegedata.txt
"553 MM017 MES Medical College, Malappuram M.D. General Medicine 2 2",2,2019-course-collegedata.txt
"554 MM017 MES Medical College, Malappuram M.D. Microbiology 2 0",0,2019-course-collegedata.txt
"555 MM017 MES Medical College, Malappuram M.D. Pathology 2 0",0,2019-course-collegedata.txt
"556 MM017 MES Medical College, Malappuram M.D. Pharmacology 2 0",0,2019-course-collegedata.txt
"MM017 MES Medical College, Malappuram Rhinolaryngology",017,2019-course-collegedata.txt
"558 MM017 MES Medical College, Malappuram M.S. General Surgery 1 3",3,2019-course-collegedata.txt
"559 MM017 MES Medical College, Malappuram MD Anaesthesiology 2 3",3,2019-course-collegedata.txt
"MM017 MES Medical College, Malappuram Orthopaedics (D Ortho)",017,2019-course-collegedata.txt
"561 MM017 MES Medical College, Malappuram MBBS 100 1",1,2019-course-collegedata.txt
"MM017 MES Medical College, Malappuram Gynaecology",017,2019-course-collegedata.txt
"563 MM017 MES Medical College, Malappuram DM Neurology 1 0",0,2019-course-collegedata.txt
"MM017 MES Medical College, Malappuram Pathology (DCP)",017,2019-course-collegedata.txt
"MM017 MES Medical College, Malappuram Radiodiagnosis (DMRD)",017,2019-course-collegedata.txt
"MM017 MES Medical College, Malappuram (DCH)",017,2019-course-collegedata.txt
"567 MM017 MES Medical College, Malappuram M.D. Paediatrics 1 3",3,2019-course-collegedata.txt
"568 MM017 MES Medical College, Malappuram M.D. Psychiatry 1 2",2,2019-course-collegedata.txt
"MM017 MES Medical College, Malappuram Medicine",017,2019-course-collegedata.txt
"570 MM017 MES Medical College, Malappuram M.S. Ophthalmology 2 1",1,2019-course-collegedata.txt
"571 MM017 MES Medical College, Malappuram M.S. Orthopaedics 2 2",2,2019-course-collegedata.txt
"MM017 MES Medical College, Malappuram Anaesthesiology (D.A.)",017,2019-course-collegedata.txt
"573 MM017 MES Medical College, Malappuram M.D. Radiodiagnosis 1 2",2,2019-course-collegedata.txt
"MM017 MES Medical College, Malappuram Ophthalmology (DO)",017,2019-course-collegedata.txt
"MM017 MES Medical College, Malappuram (DTCD)",017,2019-course-collegedata.txt
"MM017 MES Medical College, Malappuram Medicine (DPM)",017,2019-course-collegedata.txt
"577 MM017 MES Medical College, Malappuram MD Anatomy 2 0",0,2019-course-collegedata.txt
"578 MM017 MES Medical College, Malappuram M.D. Biochemistry 1 0",0,2019-course-collegedata.txt
Pushpagiri Institute of Medical,,2019-course-collegedata.txt
Pushpagiri Institute of Medical M.D. Dermatology,,2019-course-collegedata.txt
Pushpagiri Institute of Medical Diploma in Dermatology,,2019-course-collegedata.txt
Sree Gokulam Medical College &,,2019-course-collegedata.txt
Sree Narayana Institute of Medical,,2019-course-collegedata.txt
"Academy of Medical Sciences,",,2019-course-collegedata.txt
"MM022 Travancore Medical College, Kollam Gynaecology",022,2019-course-collegedata.txt
"635 MM022 Travancore Medical College, Kollam MD Anaesthesiology 2 0",0,2019-course-collegedata.txt
"636 MM022 Travancore Medical College, Kollam MBBS 100 0",0,2019-course-collegedata.txt
"637 MM022 Travancore Medical College, Kollam M.D. General Medicine 2 0",0,2019-course-collegedata.txt
DM Wayanad Institute of Medical,,2019-course-collegedata.txt
"649 MM025 Govt.Medical College,Manjeri MBBS 100 10",10,2019-course-collegedata.txt
P. K. DAS INSTITUTE OF MEDICAL,,2019-course-collegedata.txt
Al Azhar Medical College and Super,,2019-course-collegedata.txt
"Speciality Hospital, Ezhalloor,",,2019-course-collegedata.txt
"652 MM028 Govt.Medical College,Palakkad MBBS 100 1",1,2019-course-collegedata.txt
Mount Zion Medical College,,2019-course-collegedata.txt
"MM029 Hospital,pathanmthitta MBBS",029,2019-course-collegedata.txt
"654 MM030 Govt. Medical College,Idukki MBBS 0 0",0,2019-course-collegedata.txt
Believers Church Medical College,,2019-course-collegedata.txt
Hospital,,2019-course-collegedata.txt
"656 MM034 Govt. Medical College, Kollam MBBS 100 10",10,2019-course-collegedata.txt
"MN001 College of Nursing, Kannur B. Sc Nursing",001,2019-course-collegedata.txt
"MN001 College of Nursing, Kannur Post Basic B Sc Nursing",001,2019-course-collegedata.txt
"Almas College of Nursing,",,2019-course-collegedata.txt
"Al-Shifa College of Nursing,",,2019-course-collegedata.txt
"Al-Shifa College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"Al-Shifa College of Nursing, M.Sc. Community",,2019-course-collegedata.txt
"MN004 Amala college of Nursing, Thrissur Nursing",004,2019-course-collegedata.txt
"667 MN004 Amala college of Nursing, Thrissur M.Sc. OBG Nursing 3 0",0,2019-course-collegedata.txt
"668 MN004 Amala college of Nursing, Thrissur B. Sc Nursing 50 0",0,2019-course-collegedata.txt
"Archana College of Nursing,",,2019-course-collegedata.txt
"Aswini College of Nursing,",,2019-course-collegedata.txt
"Aswini College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"Aswini College of Nursing, M.Sc. Community",,2019-course-collegedata.txt
"676 MN007 Azeezia College of Nursing, Kollam B. Sc Nursing 50 0",0,2019-course-collegedata.txt
"677 MN008 BCF College of Nursing, Vaikom B. Sc Nursing 50 0",0,2019-course-collegedata.txt
"Baby Memorial College of Nursing,",,2019-course-collegedata.txt
"Baby Memorial College of Nursing, M.Sc. Community",,2019-course-collegedata.txt
"Baby Memorial College of Nursing, M.Sc. Psychiatric",,2019-course-collegedata.txt
"Baby Memorial College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"Bishop Benziger College of Nursing,",,2019-course-collegedata.txt
"Bishop Benziger College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"Bishop Benziger College of Nursing, M.Sc. Psychiatric",,2019-course-collegedata.txt
"Bishop Benziger College of Nursing, M.Sc. Community",,2019-course-collegedata.txt
"Canossa College of Nursing,",,2019-course-collegedata.txt
"MN012 Caritas College of Nursing, Kottayam M.Sc. OBG Nursing",012,2019-course-collegedata.txt
"MN012 Caritas College of Nursing, Kottayam Post Basic B Sc Nursing",012,2019-course-collegedata.txt
"MN012 Caritas College of Nursing, Kottayam B. Sc Nursing",012,2019-course-collegedata.txt
"MN012 Caritas College of Nursing, Kottayam Nursing",012,2019-course-collegedata.txt
"MN012 Caritas College of Nursing, Kottayam Health Nursing",012,2019-course-collegedata.txt
"697 MN014 Chitra College of Nursing, Pandalam B. Sc Nursing 40 0",0,2019-course-collegedata.txt
"MN015 Government Nursing College,Kannur Nursing",015,2019-course-collegedata.txt
"MN015 Government Nursing College,Kannur B. Sc Nursing",015,2019-course-collegedata.txt
"MN015 Government Nursing College,Kannur M.Sc. OBG Nursing",015,2019-course-collegedata.txt
"College of Nursing, Ananthapuri",,2019-course-collegedata.txt
"Hospitals & Research Institute,",,2019-course-collegedata.txt
"Hospitals & Research Institute, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"Hospitals & Research Institute, M.Sc. Psychiatric",,2019-course-collegedata.txt
"College of Nursing, EMS Memorial",,2019-course-collegedata.txt
"MN017 Co-Operative Hospital, Malappuram B. Sc Nursing",017,2019-course-collegedata.txt
"MN017 Co-Operative Hospital, Malappuram M.Sc. OBG Nursing",017,2019-course-collegedata.txt
"College of Nursing, EMS Memorial M.Sc. Psychiatric",,2019-course-collegedata.txt
"MN017 Co-Operative Hospital, Malappuram Nursing",017,2019-course-collegedata.txt
"College of Nursing, EMS Memorial M.Sc. Medical Surgical",,2019-course-collegedata.txt
"MN017 Co-Operative Hospital, Malappuram Post Basic B Sc Nursing",017,2019-course-collegedata.txt
"MN017 Co-Operative Hospital, Malappuram M.Sc. Paediatric Nursing",017,2019-course-collegedata.txt
"College of Nursing, Kannur Medical M.Sc. Community",,2019-course-collegedata.txt
"MN018 College, Kannur Health Nursing",018,2019-course-collegedata.txt
"College of Nursing, Kannur Medical",,2019-course-collegedata.txt
"MN018 College, Kannur B. Sc Nursing",018,2019-course-collegedata.txt
"College of Nursing, Kannur Medical M.Sc. Medical Surgical",,2019-course-collegedata.txt
"MN018 College, Kannur Nursing",018,2019-course-collegedata.txt
"College of Nursing, Kannur Medical M.Sc. Psychiatric",,2019-course-collegedata.txt
"MN018 College, Kannur M.Sc. Paediatric Nursing",018,2019-course-collegedata.txt
"MN018 College, Kannur M.Sc. OBG Nursing",018,2019-course-collegedata.txt
"College of Nursing, Moulana",,2019-course-collegedata.txt
"MN019 Hospital, Perinthalmanna B. Sc Nursing",019,2019-course-collegedata.txt
"MN019 Hospital, Perinthalmanna M.Sc. Paediatric Nursing",019,2019-course-collegedata.txt
"College of Nursing, Thalassery, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"College of Nursing, Thalassery,",,2019-course-collegedata.txt
"MN021 Govt. College of Nursing, Alappuzha Health Nursing",021,2019-course-collegedata.txt
"723 MN021 Govt. College of Nursing, Alappuzha B. Sc Nursing 60 3",3,2019-course-collegedata.txt
"MN021 Govt. College of Nursing, Alappuzha Nursing",021,2019-course-collegedata.txt
"725 MN021 Govt. College of Nursing, Alappuzha M.Sc. Paediatric Nursing 5 0",0,2019-course-collegedata.txt
"726 MN021 Govt. College of Nursing, Alappuzha M.Sc. OBG Nursing 5 0",0,2019-course-collegedata.txt
"Co-Operative College of nursing,",,2019-course-collegedata.txt
"Crescent College of Nursing,",,2019-course-collegedata.txt
"730 MN024 Crescent College of Nursing, Kannur B. Sc Nursing 60 0",0,2019-course-collegedata.txt
"MN025 CSI College of Nursing, Karakonam Nursing",025,2019-course-collegedata.txt
"732 MN025 CSI College of Nursing, Karakonam M.Sc. Paediatric Nursing 2 0",0,2019-course-collegedata.txt
"MN025 CSI College of Nursing, Karakonam Health Nursing",025,2019-course-collegedata.txt
"734 MN025 CSI College of Nursing, Karakonam B. Sc Nursing 50 0",0,2019-course-collegedata.txt
"Dhanalakshmi College of Nursing,",,2019-course-collegedata.txt
"Govt.College of Nursing,",,2019-course-collegedata.txt
"Govt.College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"Govt.College of Nursing, M.Sc. Community",,2019-course-collegedata.txt
"743 MN028 Govt.College of Nursing, Kottayam M.Sc. Paediatric Nursing 4 0",0,2019-course-collegedata.txt
"MN028 Govt.College of Nursing, Kottayam Health Nursing",028,2019-course-collegedata.txt
"745 MN028 Govt.College of Nursing, Kottayam M.Sc. OBG Nursing 4 0",0,2019-course-collegedata.txt
"746 MN028 Govt.College of Nursing, Kottayam B. Sc Nursing 60 4",4,2019-course-collegedata.txt
"MN028 Govt.College of Nursing, Kottayam Nursing",028,2019-course-collegedata.txt
"MN029 Govt.College of Nursing, Thrissur Nursing",029,2019-course-collegedata.txt
"750 MN029 Govt.College of Nursing, Thrissur M.Sc. Paediatric Nursing 4 0",0,2019-course-collegedata.txt
"MN029 Govt.College of Nursing, Thrissur Health Nursing",029,2019-course-collegedata.txt
"752 MN029 Govt.College of Nursing, Thrissur M.Sc. OBG Nursing 4 0",0,2019-course-collegedata.txt
"754 MN029 Govt.College of Nursing, Thrissur B. Sc Nursing 60 5",5,2019-course-collegedata.txt
"MN030 Govt. College of Nursing, Kozhikode Nursing",030,2019-course-collegedata.txt
"MN030 Govt. College of Nursing, Kozhikode Health Nursing",030,2019-course-collegedata.txt
"757 MN030 Govt. College of Nursing, Kozhikode M.Sc. Paediatric Nursing 6 0",0,2019-course-collegedata.txt
"759 MN030 Govt. College of Nursing, Kozhikode Ph.D(Nursing) 0 0",0,2019-course-collegedata.txt
"760 MN030 Govt. College of Nursing, Kozhikode M.Sc. OBG Nursing 6 0",0,2019-course-collegedata.txt
"761 MN030 Govt. College of Nursing, Kozhikode B. Sc Nursing 60 2",2,2019-course-collegedata.txt
"Holy Cross College of Nursing,",,2019-course-collegedata.txt
"Holy Cross College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"Holy Cross College of Nursing, M.Sc. Psychiatric",,2019-course-collegedata.txt
"Holy Cross College of Nursing, M.Sc. Community",,2019-course-collegedata.txt
"Holy Family College of Nursing,",,2019-course-collegedata.txt
"Holy Family College of Nursing, M.Sc. Community",,2019-course-collegedata.txt
"Holy Family College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"Indira Gandhi College of Nursing,",,2019-course-collegedata.txt
"JDT Islam College of Nursing,",,2019-course-collegedata.txt
"775 MN035 Josco College of Nursing, Pandalam M.Sc. Paediatric Nursing 0 0",0,2019-course-collegedata.txt
"776 MN035 Josco College of Nursing, Pandalam Post Basic B Sc Nursing 0 0",0,2019-course-collegedata.txt
"MN035 Josco College of Nursing, Pandalam Nursing",035,2019-course-collegedata.txt
"778 MN035 Josco College of Nursing, Pandalam M.Sc. OBG Nursing 0 0",0,2019-course-collegedata.txt
"MN035 Josco College of Nursing, Pandalam Health Nursing",035,2019-course-collegedata.txt
"781 MN035 Josco College of Nursing, Pandalam B. Sc Nursing 60 0",0,2019-course-collegedata.txt
"Jubilee Mission College of Nursing, M.Sc. Psychiatric",,2019-course-collegedata.txt
"Jubilee Mission College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"Jubilee Mission College of Nursing,",,2019-course-collegedata.txt
"MN037 KVM College of Nursing, Cherthala Nursing",037,2019-course-collegedata.txt
"788 MN037 KVM College of Nursing, Cherthala B. Sc Nursing 30 0",0,2019-course-collegedata.txt
"789 MN037 KVM College of Nursing, Cherthala Post Basic B Sc Nursing 0 0",0,2019-course-collegedata.txt
"790 MN037 KVM College of Nursing, Cherthala M.Sc. OBG Nursing 0 0",0,2019-course-collegedata.txt
"791 MN037 KVM College of Nursing, Cherthala M.Sc. Paediatric Nursing 0 0",0,2019-course-collegedata.txt
"MN037 KVM College of Nursing, Cherthala Health Nursing",037,2019-course-collegedata.txt
"Karuna College of Nursing,",,2019-course-collegedata.txt
"Kims College of Nursing,",,2019-course-collegedata.txt
"Kims College of Nursing, M.Sc. Psychiatric",,2019-course-collegedata.txt
"Kims College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"MN040 KMCT College of Nursing, Kozhikode B. Sc Nursing",040,2019-course-collegedata.txt
"800 MN041 Koyili College of Nursing, Kannur M.Sc. OBG Nursing 0 0",0,2019-course-collegedata.txt
"801 MN041 Koyili College of Nursing, Kannur M.Sc. Paediatric Nursing 0 0",0,2019-course-collegedata.txt
"802 MN041 Koyili College of Nursing, Kannur B. Sc Nursing 50 0",0,2019-course-collegedata.txt
"Laxmi Meghan College of Nursing,",,2019-course-collegedata.txt
"804 MN043 Lisie College of nursing, Cochin M.Sc. Paediatric Nursing 0 0",0,2019-course-collegedata.txt
"MN043 Lisie College of nursing, Cochin Nursing",043,2019-course-collegedata.txt
"806 MN043 Lisie College of nursing, Cochin M.Sc. OBG Nursing 0 0",0,2019-course-collegedata.txt
"808 MN043 Lisie College of nursing, Cochin Post Basic B Sc Nursing 0 0",0,2019-course-collegedata.txt
"809 MN043 Lisie College of nursing, Cochin B. Sc Nursing 50 0",0,2019-course-collegedata.txt
"Little Flower College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"Little Flower College of Nursing,",,2019-course-collegedata.txt
"Little Flower College of Nursing, M.Sc. Psychiatric",,2019-course-collegedata.txt
"Lourde College of Nursing,",,2019-course-collegedata.txt
"Lourdes College of Nursing,",,2019-course-collegedata.txt
"Lourdes College of Nursing, M.Sc. Community",,2019-course-collegedata.txt
"Lourdes College of Nursing, M.Sc. Psychiatric",,2019-course-collegedata.txt
"Lourdes College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"MN047 College of Nursing, Kolenchery B. Sc Nursing",047,2019-course-collegedata.txt
"MN047 College of Nursing, Kolenchery M.Sc. OBG Nursing",047,2019-course-collegedata.txt
"MN047 College of Nursing, Kolenchery M.Sc. Paediatric Nursing",047,2019-course-collegedata.txt
"MN047 College of Nursing, Kolenchery Nursing",047,2019-course-collegedata.txt
"MN047 College of Nursing, Kolenchery Post Basic B Sc Nursing",047,2019-course-collegedata.txt
"Malik Deenar College of Nursing, M.Sc. Psychiatric",,2019-course-collegedata.txt
"Malik Deenar College of Nursing,",,2019-course-collegedata.txt
"Malik Deenar College of Nursing, M.Sc. Community",,2019-course-collegedata.txt
"Malik Deenar College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"Mar Baselios College of Nursing,",,2019-course-collegedata.txt
"Mar Baselios College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"Mar Baselios College of Nursing, M.Sc. Psychiatric",,2019-course-collegedata.txt
"Mar Baselios College of Nursing, M.Sc. Community",,2019-course-collegedata.txt
"MN050 College of Nursing, Pathanamthitta Post Basic B Sc Nursing",050,2019-course-collegedata.txt
"MN050 College of Nursing, Pathanamthitta B. Sc Nursing",050,2019-course-collegedata.txt
"Mar Sleeva College of Nursing, Pala, M.Sc. Community",,2019-course-collegedata.txt
"Mar Sleeva College of Nursing, Pala,",,2019-course-collegedata.txt
"Mar Sleeva College of Nursing, Pala, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"Medical Trust College of Nursing,",,2019-course-collegedata.txt
"Medical Trust College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"Mercy College of Nursing,",,2019-course-collegedata.txt
"Mercy College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"MES College of Nursing,",,2019-course-collegedata.txt
"MES College of Nursing, M.Sc. Community",,2019-course-collegedata.txt
"MES College of Nursing, M.Sc. Psychiatric",,2019-course-collegedata.txt
"MES College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"MGM MMC College of Nursing,",,2019-course-collegedata.txt
"MGM MMC College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"MIMS College of Nursing,",,2019-course-collegedata.txt
"MIMS College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"MIMS College of Nursing, M.Sc. Community",,2019-course-collegedata.txt
"MIMS College of Nursing, M.Sc. Psychiatric",,2019-course-collegedata.txt
"MN057 Mother College of nursing, Thrissur Health Nursing",057,2019-course-collegedata.txt
"873 MN057 Mother College of nursing, Thrissur B. Sc Nursing 50 0",0,2019-course-collegedata.txt
"MN057 Mother College of nursing, Thrissur Nursing",057,2019-course-collegedata.txt
"876 MN057 Mother College of nursing, Thrissur M.Sc. Paediatric Nursing 0 0",0,2019-course-collegedata.txt
"877 MN057 Mother College of nursing, Thrissur M.Sc. OBG Nursing 0 0",0,2019-course-collegedata.txt
"National Hospital College of Nursing,",,2019-course-collegedata.txt
"Nightingale College of Nursing,",,2019-course-collegedata.txt
"NIMS College of nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"NIMS College of nursing,",,2019-course-collegedata.txt
"Nirmala College of Nursing,",,2019-course-collegedata.txt
"P.V.S.College of Nursing,",,2019-course-collegedata.txt
"Poyanil College of Nursing,",,2019-course-collegedata.txt
"Pushpagiri College of Nursing, M.Sc. Psychiatric",,2019-course-collegedata.txt
"Pushpagiri College of Nursing,",,2019-course-collegedata.txt
"Pushpagiri College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"Red Crescent College of Nursing,",,2019-course-collegedata.txt
"Ruckmoni College of Nursing,",,2019-course-collegedata.txt
"Samaritan College of Nursing,",,2019-course-collegedata.txt
"Samaritan College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"San Joe College of Nursing,",,2019-course-collegedata.txt
"San Joe College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"San Joe College of Nursing, M.Sc. Psychiatric",,2019-course-collegedata.txt
"Saraswathy College of Nursing, M.Sc. Psychiatric",,2019-course-collegedata.txt
"Saraswathy College of Nursing,",,2019-course-collegedata.txt
"Saraswathy College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"SI-MET College of Nursing,",,2019-course-collegedata.txt
"913 MN073 SI-MET College of Nursing, Palakkad Post Basic B Sc Nursing 30 0",0,2019-course-collegedata.txt
"MN075 Mission College of Nursing, Varkala Post Basic B Sc Nursing",075,2019-course-collegedata.txt
"MN075 Mission College of Nursing, Varkala Nursing",075,2019-course-collegedata.txt
"MN075 Mission College of Nursing, Varkala M.Sc. OBG Nursing",075,2019-course-collegedata.txt
"MN075 Mission College of Nursing, Varkala Health Nursing",075,2019-course-collegedata.txt
"MN075 Mission College of Nursing, Varkala M.Sc. Paediatric Nursing",075,2019-course-collegedata.txt
"MN075 Mission College of Nursing, Varkala B. Sc Nursing",075,2019-course-collegedata.txt
"Sree Gokulam Nursing College,",,2019-course-collegedata.txt
"St Gregorios college of nursing,",,2019-course-collegedata.txt
"St Gregorios college of nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"St.Thomas College of Nursing, M.Sc. Community",,2019-course-collegedata.txt
"St.Thomas College of Nursing,",,2019-course-collegedata.txt
"St.James' College of Nursing, M.Sc. Medical Surgical",,2019-course-collegedata.txt
"St.James' College of Nursing,",,2019-course-collegedata.txt
"939 MN080 St.John's College of Nursing, Idukki B. Sc Nursing 50 11",11,2019-course-collegedata.txt
"St.Joseph's College of Nursing, M.Sc. Psychiatric",,2019-course-collegedata.txt
"St.Joseph's College of Nursing, M.Sc. Community",,2019-course-collegedata.txt
"St.Joseph's College of Nursing,",,2019-course-collegedata.txt
